INSTANCE_ACCOUNT_ID,INSTANCE_ACCOUNT_SUBDOMAIN,INSTANCE_ACCOUNT_POD_ID,SUBSCRIPTION_RATE_LIMIT,TICKETS_UPDATE_LIMIT,PER_TICKET_UPDATES_LIMIT,INFLIGHT_JOBS_LIMIT,INCREMENTAL_EXPORTS_LIMIT,SUBSCRIPTION_RATE_USED,TICKETS_UPDATE_USED,ERRORS_429_COUNT
25922758,genoapay1763420116,pod17,2500,,,,,1,,0
16221748,github-finance,pod27,2500,300,30,,,2,2,0
16726727,5cademo3nv1678783895,pod17,2500,,,,,1,,0
17103572,nc-sen-tom-mcinnis,pod27,2500,,,30,,127,,0
974221,cabify,pod18,2500,300,30,30,30,462,65,136
15765701,mirepbegole,pod27,2500,,,30,,170,,0
19889089,inrepdistrict67-r,pod20,2500,,,,,234,,0
18199542,con-matrixcloud,pod25,2500,300,30,,,12,4,0
17103420,nc-rep-maria-cervania,pod13,2500,,,30,,214,,0
26284699,d3vunbabel1773850246,pod13,2500,,,,,1,,0
20195337,pahousedemsdistrict105,pod19,2500,,,30,,80,,0
17103288,nc-rep-amos-quick,pod13,2500,,,30,,204,,0
17103366,nc-rep-jarrod-lowery,pod13,2500,,,30,,204,,0
19229586,inrepdistrict28-r,pod20,2500,,,,,200,,0
19889046,inrepdistrict49-r,pod20,2500,,,,,234,,0
19229588,inrepdistrict53-r,pod27,2500,,,,,233,,0
10209977,pdi-capgemini-hr,pod23,2500,,,,,1,,0
15368482,okhorplaceholder19,pod20,2500,,,,,62,,0
20195341,pahousedemsdistrict115,pod19,2500,,,,30,296,,0
13174271,okrephasenbeck,pod27,2500,,,,,62,,0
9049502,logitech,pod23,5000,300,30,30,,453,184,0
26602465,ryze1781030838,pod20,5000,,,,50,1,,0
9108496,cx360,pod19,2500,300,30,,30,57,34,0
10102607,gvc,pod17,5000,1000,30,30,30,1446,100,0
105615,transactcampus,pod27,2500,300,30,30,30,1405,8,0
302164,tinder,pod13,2500,300,30,30,30,127,19,0
19371627,sandiegoca-district1,pod19,2500,,,30,,359,,0
15553856,repgonzalez-colon,pod20,2500,,,,,404,,0
19350188,aegea1701769668,pod13,2500,,,,,1,,0
16256295,mddeljazzlewis,pod20,2500,,,,,70,,0
21642458,lyd1721737577,pod17,2500,,,,,5,,0
18709103,furymeli,pod23,2500,300,30,,30,710,42,0
10722149,mirepwortz,pod19,2500,,,,,320,,0
11877017,pdi-hsitx-ccc,pod25,2500,300,30,,,2,1,0
14697078,con-presheep,pod15,2500,,,,,0,,0
2181478,logitechsupport,pod13,2500,,,,,1,,0
20195308,pahousedemsdistrict31,pod20,2500,,,30,,120,,0
10363981,con-dominiccx,pod20,2500,,,,,1,,0
2364280,hollandandbarretthelp,pod18,2500,300,30,30,30,273,22,0
13166317,okreprosecrants,pod27,2500,,,,,62,,0
19756921,pahousedemslco,pod19,2500,,,,,60,,0
10677403,mirepherzberg,pod23,2500,,,,,162,,0
121256,offerup,pod20,700,4000,30,,10,700,161,712
15843817,mddeltomhutchinson,pod27,2500,,,,,117,,0
19889134,inrepdistrict83-r,pod19,2500,,,,,234,,0
14524405,adeo1826,pod29,2500,,,,,1,,0
13783042,mnseningebrigtsen,pod27,2500,,,,,81,,0
11535134,modeloramamx,pod23,2500,,,,,2,,0
11416143,aegea,pod13,2500,300,30,30,,1782,35,0
2216906,blacklocus,pod23,2500,,,,,1,,0
15843733,mddelchisholm,pod13,2500,,,,,158,,0
10683160,deonibushelp,pod27,2500,,,,,3,,0
9954627,twinspires,pod13,2500,,,30,30,14,,0
13380330,medlinesalescompensation,pod20,2500,,,,,15,,0
17921357,mddelmalcolmruff,pod13,2500,,,,,71,,0
265525,activecampaigninc,pod28,700,2000,30,30,10,413,17,0
12874306,taxfixhelp,pod29,2500,300,30,,30,217,2,0
9450393,findheadway,pod20,3500,300,30,,30,188,5,0
11567304,flrepmorales,pod23,2500,,,30,,236,,0
25402031,pdi-cloudcomapp,pod29,2500,,,,,8,,0
9878110,medirectbank,pod18,2500,300,30,30,,39,3,0
23125312,kleinanzeigenkundenservice1731486632,pod28,2500,,,,,1,,0
15368469,okhorplaceholder7,pod27,2500,,,,,62,,0
1983935,pendo,pod27,2500,,,,,13,,0
10158323,repsoto,pod20,2500,,,30,30,407,,0
118299,safeguard-pay,pod17,2500,300,30,,,31,20,0
680250,cambridgeinternational,pod18,2500,,,,30,40,,0
2285337,kippy4197,pod28,2500,,,,,3,,0
18222335,livenation-ukcx,pod13,2500,300,30,,,1,1,0
15368503,flrepsusanplasencia,pod27,2500,,,,,402,,0
9149678,con-leafworks,pod18,2500,,30,,,6,,0
25467904,betfair-za,pod28,2500,,30,,,1,,0
11616843,pdi-indigovfederal,pod20,2500,,,,,402,,0
20195416,pahousedemsdistrict203,pod27,2500,,,30,,106,,0
18677423,nmsengregorybaca,pod20,2500,,,30,,56,,0
15338401,d3v-unwired-sc,pod25,2500,,,,,2,,0
25801062,borntorock,pod31,2500,,,,,1,,0
925105,mendixsupport,pod28,2500,,,,,287,,0
10744837,coupangpii,pod25,2500,300,30,,,147,57,1
870694,blsit,pod19,2500,,,,,843,,0
13165692,okrepsmith,pod13,2500,,,,,62,,0
19186179,phxazdistrict2,pod19,2500,,,,,62,,0
14678955,con-eclect-komiyama,pod25,2500,,,,,1,,0
15368505,flrepbracydavis,pod13,2500,,,,,179,,0
13166008,okrepmaynard,pod27,2500,,,,,60,,0
10633708,reptenney,pod13,2500,300,30,30,,404,1,0
17103363,nc-rep-jake-johnson,pod20,2500,,,,,109,,0
10701310,medlinepatents,pod13,2500,,,,,15,,0
11541360,misendaley,pod20,2500,,,,,371,,0
899047,freshbooks,pod13,2500,100,30,,10,782,8,117
11567282,flrephunschofsky,pod27,2500,,,30,,224,,0
16672209,con-zervizdemo,pod23,2500,,,,,174,,0
17103503,nc-sen-gale-adcock,pod13,2500,,,30,,173,,0
9968923,d3v-thesalesstudio,pod17,2500,,,,,1,,0
26318543,medline-mpower,pod19,2500,,,,,29,,0
1496686,greenlightplaneteasybuyindia,pod25,2500,,,,30,6,,0
17103574,nc-sen-vickie-sawyer,pod13,2500,,,,30,244,,0
650545,classpass,pod13,2500,300,30,,30,877,16,0
10297764,pdi-netelevenhelp,pod18,2500,,,,,4,,0
16824002,shopily,pod23,2500,,,,,3,,0
26469975,con-esimicevic,pod13,2500,,,,,1,,0
17103392,nc-rep-john-sauls,pod13,2500,,,,,183,,0
9281891,smileshelp,pod23,2500,300,30,,30,82,20,0
16943942,topperpay1680624836,pod28,2500,100,30,,,94,1,0
26483860,trulieve1778614099,pod20,2500,,,30,,1,,0
10737023,mts-eeft,pod17,2500,300,30,,30,831,278,0
11755828,ze-delivery-abi,pod17,2500,300,30,,,2,2,0
11808863,lkqe-central-support-services,pod17,2500,300,30,,,10,10,0
25785344,totvsgestao1759331272,pod19,2500,,,,30,38,,0
25465140,totvsgestao,pod19,2500,300,30,30,,321,38,18
15197054,repruiz,pod13,2500,,,,,419,,0
26181560,dfinservice1771429049,pod27,2500,,,,,1,,0
17103319,nc-rep-celeste-cairns,pod23,2500,,,30,,214,,0
10966099,ab-inbevus,pod20,2500,300,30,,30,19,1,0
13165752,okrepkerbs,pod20,2500,,,,,62,,0
20195331,pahousedemsdistrict82,pod27,2500,,,30,,173,,0
11284765,represchenthaler,pod19,2500,300,30,30,,402,1,0
11627723,lmua,pod17,2500,,,,,11,,0
22439940,con-zirous2,pod27,2500,,,,,2,,0
9541980,pdi-capgeminifinancelab,pod18,2500,,,,,2,,0
1103092,bigfishgames,pod27,2500,,,,,2,,0
15397204,abinbevuy1667249329,pod20,2500,,,,30,67,,0
1593505,healthtaphelp,pod20,2500,300,30,,30,176,7,0
25085919,ohhamiltoncountyvsc,pod20,2500,,,,30,8,,0
14333853,altitude1657904271,pod23,2500,,,,,3,,0
25397642,thdoccwfm1750273957,pod27,2500,,,,,4,,0
14531474,misenbayer1659641289,pod23,2500,,,,,360,,0
9525495,nelogica,pod27,2500,300,30,30,30,38,1,0
15704496,misenhoitenga,pod13,2500,,,,,211,,0
1538579,estantevirtual,pod27,2500,300,30,,30,12,12,0
24042807,sofologyltd1737722468,pod18,2500,,,,,1,,0
9646854,configrit,pod23,2500,,,,,1,,0
16877419,sharkninja1680053744,pod28,2500,,,,,5,,0
15750142,repnanettediazbarragan,pod20,2500,,,30,,715,,0
19229538,insendistrict44-r,pod20,2500,,,,,378,,0
18482502,mscontactcentre,pod28,2500,,,30,30,21,,0
11111223,dfsgroup,pod17,2500,300,30,,30,39,1,0
11242744,medlinevendordirectreturns,pod19,2500,,,,,15,,0
16256183,mdsenjohnnyraysalling,pod27,2500,,,,,44,,0
10095651,cuc,pod18,2500,,,,,2,,0
659593,tubitvhelp,pod27,2500,,,,30,18,,0
15765675,mirepmacdonell,pod27,2500,,,30,,402,,0
9046181,halo343,pod20,2500,,,,,6,,0
9145426,dermatica,pod29,2500,,30,30,30,396,,0
17103425,nc-rep-matthew-winslow,pod23,2500,,,30,,155,,0
9779528,patternhelp,pod23,2500,300,30,30,30,159,6,0
19888934,inrepdistrict4-r,pod19,2500,,,,,234,,0
11567323,flreprommel,pod19,2500,,,,,139,,0
19228023,pdi-rekandigitalnusantara,pod15,2500,,,,,1,,0
26624323,z3bookshelf,pod26,2500,,30,,,3,,0
26114566,con-optimateme,pod15,2500,,,,,16,,0
26373534,sunkingpaygomg,pod18,2500,,,,30,1,,0
15842170,acn-ms-dev,pod29,2500,,,,,60,,0
19889025,inrepdistrict39-r,pod27,2500,,,,,234,,0
15750092,reprobertgarcia,pod27,2500,300,30,30,,440,1,0
9452726,pdi-omnifactors,pod18,2500,,,,,1,,0
19295410,aboitizpower,pod15,2500,300,30,30,,23,26,0
15765653,mirepmckinney,pod23,2500,,,30,,162,,0
11386771,theguardianhelp,pod23,2500,,,,,1,,0
12963305,exlibriskontakt,pod29,2500,,,,,4,,0
19671591,atendimentohgbrasil1704801360,pod19,2500,,,,,6,,0
1470967,uberfreight,pod19,2500,3000,30,30,,1500,59,6
16256334,mddelgabrielacevero,pod27,2500,,,,,100,,0
120696,pentaho,pod13,2500,300,30,,30,240,1,0
20195399,pahousedemsdistrict184,pod19,2500,,,,,82,,0
24666117,pdijtcg1743063104,pod25,2500,,,,,0,,0
9555296,zencom,pod28,2500,300,30,,30,278,29,0
24515643,zenitxpinc,pod19,2500,,,30,,1,,0
11567249,flrepcampbell,pod27,2500,,,,,195,,0
17103482,nc-sen-amy-galey,pod20,2500,,,30,,203,,0
11567306,flrepnixon,pod13,2500,,,30,,264,,0
1046014,4gclinical,pod19,2500,300,30,,,79,28,9
23510053,sfsus1733155207,pod27,2500,,,,,9,,0
11567244,flrepdiamond,pod20,2500,,,,,194,,0
9989944,vestwell,pod23,2500,300,30,30,30,1016,59,0
13607887,medlinerebatedepartment,pod20,2500,,,,,15,,0
13165346,okrepkannady,pod20,2500,,,,,62,,0
9689406,lulobank,pod20,2500,300,30,,,74,18,0
9953442,grubhub-servicedesk,pod27,2500,,,,,1,,0
26106740,con-crmscene2,pod29,2500,,,,,6,,0
17103468,nc-rep-tim-longest,pod23,2500,,,30,,256,,0
13878865,rakutenviber,pod29,2500,300,30,30,,43,36,0
19888951,inrepdistrict7-r,pod19,2500,,,,,234,,0
1360366,bukabantuan,pod25,700,4000,30,,10,138,9,0
17103367,nc-rep-jason-saine,pod23,2500,,,30,,206,,0
19889161,inrepdistrict98-d,pod20,2500,,,,,329,,0
15547278,pasenyaw,pod27,2500,,,,,58,,0
17103479,nc-rep-william-brisson,pod20,2500,,,,,204,,0
11279154,mindgeek,pod19,2500,,,,,148,,0
10619583,pdi-dmitnew,pod15,2500,,,,,2,,0
13173976,okrepblancett,pod13,2500,,,,,60,,0
22122030,atendimento-britania,pod20,2500,,,30,,936,,0
534447,pdi-aktienow,pod13,2500,300,30,,,1,2,0
11567331,flrepskidmore,pod27,2500,,,,,203,,0
24935812,chargemaker,pod17,2500,,,,,1,,0
24851537,supplychainassetprotection1744728736,pod20,2500,,,,,4,,0
1990310,wizards-support,pod20,2500,300,30,,,545,7,0
11472389,flrepkoster,pod27,2500,,,,,224,,0
16256286,mddelbenbarnes,pod27,2500,,,,,58,,0
14418507,digibank7473,pod29,2500,300,30,,,706,3,0
18078488,holman47651690356966,pod17,2500,,,,,10,,0
21892565,acessodigitalhelp1723724873,pod20,2500,,,,,1,,0
13262990,ab-inbevslv,pod27,2500,300,30,,30,88,1,0
15533181,squarespace1668441846,pod13,2500,,,,,2,,0
2224181,universesupport,pod13,2500,,,,,2,,0
17103282,nc-rep-abe-jones,pod20,2500,,,,,203,,0
11480959,marketingopssupport,pod27,2500,,,,,34,,0
12663037,pdi-indigovokhousedev,pod27,2500,,,,,355,,0
20195407,pahousedemsdistrict194,pod20,2500,,,30,,84,,0
10618770,mirepwitwer,pod20,2500,,,,,184,,0
26053159,pdiblinkcx1767765939,pod15,2500,,,,,0,,0
15547260,pasenmartin,pod27,2500,,,,,225,,0
17103476,nc-rep-wayne-sasser,pod23,2500,,,,,204,,0
9118195,sfsnordics,pod17,2500,,,,,1,,0
19476870,activecampaigninc1702939978,pod28,700,2000,30,,,3,1,0
10722136,mirepslagh,pod27,2500,,,30,,264,,0
16043953,mercafacilhelp,pod13,2500,,,,,147,,0
17103305,nc-rep-brandon-lofton,pod20,2500,,,30,,208,,0
25380631,vp-group,pod31,2500,,,,,123,,0
522225,uphold,pod27,2500,300,30,30,30,1112,35,0
10485418,repbarrymoore,pod13,2500,,,,,670,,0
19888935,inrepdistrict5-r,pod19,2500,,,,,244,,0
16256284,mddeldavidmoon,pod27,2500,,,,,402,,0
10070158,inventoryaccounting,pod13,2500,,,,,4,,0
10534938,pdi-youlcee,pod18,2500,,,,,16,,0
19868870,medlinemarketing1706637118,pod19,2500,,,,,15,,0
26136795,githubfinance1770308715,pod27,2500,,,,,2,,0
10677404,mirepforeman,pod27,2500,,,,,208,,0
1330904,sunkingpaygomm,pod25,2500,,,,30,2,,0
16256270,mdsenarianakelly,pod20,2500,,,,,269,,0
9772212,motorway,pod28,2500,300,30,30,30,113,3,0
15765702,mireptsernoglou,pod13,2500,,,30,,198,,0
16256227,mddelwilliamwivell,pod27,2500,,,,,70,,0
9597532,outlierorg,pod20,2500,300,30,,30,58,1,0
13783117,mnsenmarty,pod13,2500,,,30,,300,,0
23336959,repvincefong,pod27,2500,300,30,30,,835,2,0
13781136,mnsenchampion,pod13,2500,,,,,80,,0
10000405,aspida,pod23,2500,,,30,,346,,0
15415396,vimeosupport,pod17,2500,300,30,,30,389,34,0
17103548,nc-sen-mujtaba-mohammed,pod23,2500,,,30,,197,,0
13479217,sunkingpaygotg,pod29,2500,,,,30,12,,0
15368520,flrepalvarez,pod13,2500,,,,,113,,0
25185634,thddmo1748006128,pod27,2500,,,,,4,,0
885992,icarros,pod27,2500,,,,,1,,0
13783104,mnsenlatz,pod20,2500,,,30,,86,,0
17159718,abinbevic1682529273,pod20,2500,,,,30,95,,0
11706521,pdi-spendbase,pod17,2500,,,,,1,,0
26309788,umstudiosharajuku,pod19,2500,300,30,,,1,1,0
15765705,mirepjohnsen,pod20,2500,,,30,,206,,0
11013201,caredirect,pod17,2500,,,,,1,,0
19152049,coupangcem,pod25,2500,,,,,11,,0
18643097,con-ezcom-dev,pod15,2500,,,,,5,,0
9325520,delawarelife,pod20,2500,300,30,30,30,167,8,0
17103569,nc-sen-timothy-moffitt,pod27,2500,,,,,204,,0
11567295,flrepmariano,pod27,2500,,,,,98,,0
2414325,magasin,pod18,2500,,,,,10,,0
26381451,corp11775833352,pod19,2500,100,30,,,2,2,0
19546629,indigov-playground3,pod27,2500,,,,,166,,0
16256252,mddeljessicafeldmark,pod27,2500,,,,30,70,,0
13262996,ab-inbevhnd,pod27,2500,300,,,30,57,1,0
25730951,philhelp1757545817,pod20,2500,,,,30,4,,0
143365,pluscloud,pod18,2500,,,,30,45,,0
1411242,justeatit1485268020,pod29,2500,,,,,6,,0
9541030,d3v-megazone,pod25,2500,,,,,9,,0
9260899,tilt,pod23,2500,300,30,30,30,640,42,0
15765729,mirepfox,pod13,2500,,,30,,151,,0
10618756,mirepmartin,pod20,2500,,,,,287,,0
16256311,mddelnicholauskipke,pod27,2500,,,,,204,,0
